# CUDA_PROFILE_LOG_VERSION 1.6
# CUDA_PROFILE_CSV 1
# TIMESTAMPFACTOR fffff72352727480
# CUDA_DEVICE 0 GeForce GTX 280
gpustarttimestamp,method,gputime,cputime,occupancy,gridSizeX,gridSizeY,blockSizeX,blockSizeY,blockSizeZ,dynSmemPerBlock,staSmemPerBlock,registerPerThread,streamID,memTransferSize,memtransferhostmemtype,branch,divergent_branch,instructions,warp_serialize,cta_launched,local_load,local_store,gld_32b,gld_64b,gld_128b,gst_32b,gst_64b,gst_128b,tex_cache_hit,tex_cache_miss
11c0c6440039bb80,memcpyHtoD,11300.4,11490,,,,,,,,,,0,62914560,0
11c0c64400eb64c0,memcpyHtoD,11701.8,11878,,,,,,,,,,0,62914560,0
11c0c64401a35d20,memcpyHtoD,11092.5,11270,,,,,,,,,,0,62914560,0
11c0c6440251dfe0,memcpyHtoD,11104.6,11283,,,,,,,,,,0,62914560,0
11c0c64403008860,memcpyHtoD,11083.1,11258,,,,,,,,,,0,62914560,0
11c0c64403aef500,memcpyHtoD,11079.3,11256,,,,,,,,,,0,62914560,0
11c0c644045d4820,memcpyHtoD,11070.2,11247,,,,,,,,,,0,62914560,0
11c0c644050b8700,memcpyHtoD,11097.1,11274,,,,,,,,,,0,62914560,0
11c0c64405ba19e0,memcpyHtoD,11082,1,,,,,,,,,,0,62914560,0
11c0c64409aafa80,e_naive,10898.8,10916,1,61440,1,256,1,1,0,88,10,0,,0,118776,4088,1427292,0,6144,0,0,85841,1666568,98104,0,4054982,0,0,0
11c0c6440a53bc60,e_aligned,10095.7,10107,1,61440,1,256,1,1,0,2144,12,0,,0,135160,4088,1509584,0,6144,0,0,12288,1765072,0,0,4276350,0,0,0
11c0c6440aef23e0,e_reuse,7730.98,7743,1,61440,1,256,1,1,0,3168,11,0,,0,135160,4088,1493328,0,6144,0,0,12288,1275152,0,0,3891559,0,0,0
