# CUDA_PROFILE_LOG_VERSION 1.6
# CUDA_PROFILE_CSV 1
# TIMESTAMPFACTOR fffff721a395e710
# CUDA_DEVICE 0 GeForce GTX 280
gpustarttimestamp,method,gputime,cputime,occupancy,gridSizeX,gridSizeY,blockSizeX,blockSizeY,blockSizeZ,dynSmemPerBlock,staSmemPerBlock,registerPerThread,streamID,memTransferSize,memtransferhostmemtype,branch,divergent_branch,instructions,warp_serialize,cta_launched,local_load,local_store,gld_32b,gld_64b,gld_128b,gst_32b,gst_64b,gst_128b,tex_cache_hit,tex_cache_miss
11c0d9001c33b320,memcpyHtoD,11759.4,11950,,,,,,,,,,0,62914560,0
11c0d9001cec8b80,memcpyHtoD,10972.4,11149,,,,,,,,,,0,62914560,0
11c0d9001d993f00,memcpyHtoD,10959.3,11139,,,,,,,,,,0,62914560,0
11c0d9001e45c700,memcpyHtoD,10976.4,11155,,,,,,,,,,0,62914560,0
11c0d9001ef28b80,memcpyHtoD,10961.6,11138,,,,,,,,,,0,62914560,0
11c0d9001f9f1bc0,memcpyHtoD,10973.2,11150,,,,,,,,,,0,62914560,0
11c0d900204bd700,memcpyHtoD,11020,11200,,,,,,,,,,0,62914560,0
11c0d90020f960a0,memcpyHtoD,11025.1,11204,,,,,,,,,,0,62914560,0
11c0d90021a6e280,memcpyHtoD,11023.7,1,,,,,,,,,,0,62914560,0
11c0d900505cf020,e_naive,10930.4,10945,1,61440,1,256,1,1,0,88,10,0,,0,116728,4088,2064152,0,6144,0,0,94024,1674928,89936,0,4295387,0,0,0
11c0d9005105b240,e_reuse,8312.19,8323,1,61440,1,256,1,1,0,3168,11,0,,0,131072,0,2128217,0,6144,0,0,12288,1275264,0,0,4452724,0,0,0
11c0d900518643e0,e_reuse_tex,7989.82,8022,1,61440,1,256,1,1,0,3168,8,0,,0,182272,2048,2213915,0,6144,0,0,12288,980352,0,0,4018433,0,0,589824
11c0d900520183c0,e_reuse_2dblk,7267.84,7280,1,7,4096,32,16,1,0,6620,11,0,,0,198848,15296,1549728,0,2868,0,0,91776,1018088,0,0,3955863,0,0,0
11c0d9005271d800,e_reuse_2dblk_tex,7210.11,7222,1,7,4096,32,16,1,0,6620,10,0,,0,198848,15296,1597301,0,2867,0,0,91744,742692,0,0,3938800,0,0,550464
11c0d90052e13dc0,e_reuse_2dblk_tex2,7176.51,7188,1,7,4096,32,16,1,0,6620,10,0,,0,198848,15296,1580186,0,2867,0,0,0,731840,0,0,4054244,0,0,663912
11c0d900535018e0,e_reuse_2dblk_tex3,7063.42,7075,1,7,4096,32,16,1,0,6620,10,0,,0,198640,15280,1548489,0,2867,0,0,0,549056,0,0,4186106,0,0,1029488
11c0d90053bd32c0,e_reuse_2dblk_tex4,7040.54,7052,1,7,4096,32,16,1,0,6620,12,0,,0,198848,15296,1549728,0,2867,0,0,91744,835144,0,0,4167867,0,0,365568
